,User,Date Created,Number of Likes,Source of Tweet,Tweet
1610,PPatken,2022-12-24 07:50:22+00:00,0,Twitter for Android,"@Nizzy_dee @Olatunjiposlat @GRVlagos @GRVlagos2023 These are Hausas living and doing their business in Igbo land in this, speaking Igbo language fluently despite all the wrong narrative about the South East.... I really wish you understand Igbo language, you'll understand what they are saying. https://t.co/UThxQDLURX"
1611,davkaptionthis,2022-12-24 07:46:36+00:00,0,Twitter for iPhone,"@GbolaOlayinka @GRVlagos My Brother wake up, Power don change hand from APC to the People ooo, which LP"
1612,tublackgp,2022-12-24 07:46:10+00:00,0,Twitter for Android,"@emma_imediegwu @GRVlagos So bcos its state govt,d price increases or what"
1613,tublackgp,2022-12-24 07:45:36+00:00,0,Twitter for Android,"@emma_imediegwu @GRVlagos Did u hear that what ethiopia did was standard gauge which is supposed to be more expensive but our light rail is 10times more,abi u decided to block ur eyes"
1614,Kingsleymtv,2022-12-24 07:45:04+00:00,1,Twitter for Android,"@GoddardChidubem @GRVlagos The only issue I have with this tweet is the generalization. A fallacy!

Although, I can say it's true with me and GRV😹. Governorship form is not beans😹. However, the tweet isn't just about English, it's harmlessly saying what you need your candidate to correct or change"
1615,Kingsleymtv,2022-12-24 07:40:46+00:00,1,Twitter for Android,"@samuel_olutayo @GRVlagos 😹😹 even if I didn't mean the tweet the way people took it. Just an harmless correction to my candidate.

It's a family thing to us; ""anything that comes we take it, no matter the presentation"". But it's not to others who wants or is about to know and understand his message"
1616,OEO_Dmanager,2022-12-24 07:37:38+00:00,1,Twitter for Android,@ObaTojo @GRVlagos @maxyspride Distorted thinking...... Something horrible has happened to the way you guys think.
1617,vingeophysicist,2022-12-24 07:36:30+00:00,7,Twitter for Android,@GRVlagos Got mine last week. First time voter. Anything labour is a goal.. https://t.co/GGEMUUrOfl
1618,PhilipU,2022-12-24 07:36:18+00:00,0,Twitter for Android,W are ready to roll @PeterObi @obisupportlagos @ObiSupport @NgLabour  #ObiDatti2023 @GRVlagos #OurLagos
1619,Kebi13148864,2022-12-24 07:34:31+00:00,0,Twitter for Android,@hmbventure @GRVlagos Abeg go sidon. Debate the issues. Stop parading your ignorance.
1620,ElochukwuUzodi1,2022-12-24 07:29:43+00:00,0,Twitter for Android,@TheLastBrigade @GRVlagos @_screenshoter all
1621,ElochukwuUzodi1,2022-12-24 07:29:13+00:00,0,Twitter for Android,@TheLastBrigade @GRVlagos Savage Pro max. https://t.co/x6FhcaXEOQ
1622,Healthy85077966,2022-12-24 07:26:51+00:00,0,Twitter for Android,"@wandeo @GRVlagos Because is not necessary, what will it be used for? 
Railway from Onitsha to Enugu abi to Asaba? 🙄🙄
Think before you respond to any tweet 🙄"
1623,Loisshakmahh,2022-12-24 07:26:14+00:00,0,Twitter for iPhone,@cobymourinho Sure . I just want @GRVlagos to triple his efforts. Removing Buhari is not the same as removing Sanwolu oo. Sanwolu is a performing governor who is a puppet. Buhari is a complete failure. @GRVlagos triple your efforts sir to win Lagos is possible but you need to 3x your work rate
1624,OnkuMike,2022-12-24 07:19:21+00:00,2,Twitter for Android,@AjembaJ @VivianRex3 @wandeo @Officialecash @kaskingery @GRVlagos Send a copy of the blue print here let us all see it🙏🏾
1625,EmualJ,2022-12-24 07:17:58+00:00,0,Twitter for iPhone,@yo_dehveen @jabusky17 @hmbventure @Olanrekayode @GRVlagos @PeterObi He will never 😂
1626,Meka_music_offi,2022-12-24 07:17:35+00:00,1,Twitter for Android,"@hmbventure @Olanrekayode @GRVlagos Oya oga grown up, show us the one your candidate wrote on paper too. Why una dey behave like this!"
1627,yo_dehveen,2022-12-24 07:16:55+00:00,1,Twitter for iPhone,@jabusky17 @hmbventure @EmualJ @Olanrekayode @GRVlagos @PeterObi The gaffe supporter will never
1628,Damilovesbands,2022-12-24 07:03:55+00:00,1,Twitter for iPhone,"@mbgeke @Nizzy_dee @GRVlagos @GRVlagos2023 We will definitely do that at the polls. But do not insult, disparage, question my patriotism or call me tribalistic for my chosen candidate. Vote for yours and I’ll vote for mine. When results are out, whoever losses accepts defeat and we move on. Shikena!"
1629,damselmoore,2022-12-24 07:01:58+00:00,0,Twitter for Android,@GRVlagos @FS_Yusuf_ Which kain eyes be this? Bikokwanù😆
1630,Damilovesbands,2022-12-24 07:01:08+00:00,1,Twitter for iPhone,"@mbgeke @Nizzy_dee @GRVlagos @GRVlagos2023 One person. You should see everyone from other tribes discuss when we used hang out, chill and “gossip” . Most of us used to shared our experiences and I tell you 90% was terrible. None of us were tribal until the service year, living in the East for a while made us tribal."
1631,britaworld,2022-12-24 07:01:03+00:00,0,Twitter for Android,@GRVlagos This is the analysis that most promoters of Tinubu don't understand. The performance is far below average. It's terrible. 😭 😭😭
1632,AyodeleAliu2,2022-12-24 07:00:28+00:00,0,Twitter for iPhone,@Authur459 @saintosams @GRVlagos You don’t even have a head because you are a bot
1633,GoddardChidubem,2022-12-24 06:59:29+00:00,0,Twitter for Android,@Kingsleymtv @GRVlagos People who normally correct other people's grammatical errors do not always have money more than them. I observed this earlier and stopped. Even oyinbo people make lots of grammatical blunders.
1634,LarryMicheal01,2022-12-24 06:58:59+00:00,2,Twitter for Android,"@iPrinceSaviour @FS_Yusuf_ @GRVlagos Our governor,  na labour party top to bottom I dey vote"
1635,Bigjo1928,2022-12-24 06:57:51+00:00,3,Twitter for iPhone,"@GRVlagos @FS_Yusuf_ Let’s work tirelessly towards a revolutionary Lagos come 2023. I am 💯 with you, 💯 Peter Obi, 💯 Labour Party."
1636,izuchukwu_,2022-12-24 06:56:11+00:00,1,Twitter for Android,@Oma39366060 @Jomeiza @GRVlagos You did a good job in schooling him on the calamities the sitting APC brought on the people.
1637,GoddardChidubem,2022-12-24 06:55:44+00:00,0,Twitter for Android,@cicontop @GRVlagos The more these Lagosians look the less they see. They would prefer a 16km project that took 23 years to accomplish over a comparison of 752km that took similar years. They are wired to appreciate suffering thinking it's a way of life meanwhile they're living in delusion.
1638,Kanny214,2022-12-24 06:50:32+00:00,0,Twitter for Android,@macbite89 @Roodie77 @GRVlagos Meanwhile emilokan bill boards are all over Anambra.
1639,EmmanuelOni94,2022-12-24 06:48:41+00:00,0,Twitter for iPhone,@OgidiOgidiolu2 @Damilare1213 Is @jidesanwoolu  destroying Lagos ? He’s building it and @GRVlagos wants to build it too😂😂 how many builders are we going to have ?
1640,Kanny214,2022-12-24 06:47:12+00:00,0,Twitter for Android,"@KazeemA70699797 @drealjustndi @GRVlagos That inter change is in Dallas, the United States of America."
1641,AdeyemoSaheed3,2022-12-24 06:46:50+00:00,1,Twitter for iPhone,"@beholder002 @DeejayTunnex @ObaTojo @GRVlagos @maxyspride Lmao 🤣 

Okay sir"
1642,KelvinBrant7,2022-12-24 06:46:37+00:00,0,Twitter for Android,@seunarowosafe22 @Nizzy_dee @GRVlagos @GRVlagos2023 Ode agba
1643,KelvinBrant7,2022-12-24 06:46:16+00:00,0,Twitter for Android,"@CrushunYoo @Nizzy_dee @GRVlagos @GRVlagos2023 Olofo omo irankiran ni e
We no your type 
Tribalist Bigots 

Oloriburuku omo ofo
I have never dated any Igbo in my life but I will never carry such hate towards them all in the name of politics 

Olofo con dey swear 
Arindin jatijati 
O ma pasan ni
Oponu ode"
1644,samuel_olutayo,2022-12-24 06:46:05+00:00,0,Twitter for Android,@Nizzy_dee @GRVlagos @GRVlagos2023 I believe that he is trying to say that Nigeria hasn't gone past the level of Sentimental Politics. In this concept are two major things- religion and ethnicity.
1645,JohnLaw01107528,2022-12-24 06:45:27+00:00,0,Twitter for Android,"@wandeo @DibuaPeter @Ifejiro1 @GRVlagos This is just a metro station route for just one district in the state not the whole state oo just one district.. stop disgracing yourself here abeg.. it has its own stations separately, every station looks like MMA nah just metro station e be OOO. Continue dey support nonsense. https://t.co/OvKVWiRVFs"
1646,beholder002,2022-12-24 06:43:47+00:00,0,Twitter for Android,"@AdeyemoSaheed3 @DeejayTunnex @ObaTojo @GRVlagos @maxyspride As far as I am concerned, nobody denies me that. I vote anytime I wish to and if I have the capacity, nobody stops me from contesting for anything."
1647,KelvinBrant7,2022-12-24 06:43:29+00:00,0,Twitter for Android,"@Nizzy_dee @CrushunYoo @GRVlagos @GRVlagos2023 Well either it is or not 
I am a yoruba lady and I refused to support what you claim
The easterners don't accommodate is your worries and you don't want them here too

But personally I preach love over tribe.
He has an Igbo name but he might be born and brought up in ibeju"
1648,triquintesautos,2022-12-24 06:41:52+00:00,2,Twitter for iPhone,"@GRVlagos @FS_Yusuf_ Compliments! Obviously, we are left with two branded options of Governorship candidate in Lagos @GRVlagos and @jandor. How I  wish my people will choose massively betwixt to completely eradicate the old shibboleth system."
1649,M2Raymond,2022-12-24 06:39:46+00:00,1,Twitter for Android,"@bode_maxwell @GRVlagos Lagos was Nigeria capital 23yrs ago developed by the federal government plan and was pushed by governor's which tinubu was the worst among all, even people that did 1term performed more than him"
1650,KelvinBrant7,2022-12-24 06:39:39+00:00,0,Twitter for Android,"@Nizzy_dee @CrushunYoo @GRVlagos @GRVlagos2023 Ori awon iyalaya e nile daru

O fe shofo sha

I refused to have same mentality as you 
If the other tribes irritates you that much 
Then you find a solution like hugging the transformers 

No carry your oribu come over me again o
To ba fe gba epe"
1651,firsty4ObiDatti,2022-12-24 06:39:30+00:00,1,Twitter for Android,"Pls OBIdient, let us make this trend. Enough is enough
#Buharistopsouthernkadunakillings
@ChigozieIAlex @chude__ @FS_Yusuf_ @PeterObi @MBuhari @elrufai @PoliceNG @POTUS @UN @GRVlagos @JaypeeGeneral @REAL_DKOLUKOYA @DrPaulEnenche @FaithOyedepo @ProfOsinbajo @ruffydfire @SERAP"
1652,mrnicegee001,2022-12-24 06:36:56+00:00,0,Twitter for iPhone,"@wandeo @denkoswagger @Dalumo @reaper_not_grim @GRVlagos Lagos makes about 50 billion naira monthly from taxes, now ask yourself, what are they doing in Lagos with that kind money yet it doesn’t have the best roads, best hospitals, best education system, best infrastructural development (excluding FG infrastructures in the state)"
1653,JohnLaw01107528,2022-12-24 06:36:47+00:00,0,Twitter for Android,@Dapsieb @kins7615 @drealjustndi @GRVlagos That's why i said if the FG is responsible enough then it will stop both in the state and local govt level.mind you am not putting everything on FG but if they were a little bit effective you will see the difference.
1654,samuel_olutayo,2022-12-24 06:35:41+00:00,2,Twitter for Android,"@Kingsleymtv @GRVlagos As a student of Language, this should be pardoned in the light of Pragmatics; the message is accurately delivered. But if you want to do a Stylistics Analysis of the said expression; you should engage the speaker. Oil dey your head!"
1655,wandeo,2022-12-24 06:35:38+00:00,0,Twitter Web App,@JohnLaw01107528 @DibuaPeter @Ifejiro1 @GRVlagos Cite Example! Dundee!
1656,peculiarjoe,2022-12-24 06:33:57+00:00,0,Twitter for Android,@GRVlagos Baba nla i see you of course you have my vote
1657,JohnLaw01107528,2022-12-24 06:33:12+00:00,1,Twitter for Android,@Thesportsolicit @wandeo @DibuaPeter @Ifejiro1 @GRVlagos It's clear
1658,JohnLaw01107528,2022-12-24 06:32:29+00:00,1,Twitter for Android,"@kins7615 @drealjustndi @GRVlagos No need of answering your questions because i can understand where you're heading to. But let me clear you alot,if your country Nig is working the way it supposed to work you shouldn't be here asking me this questions,but they have crippled it &amp; made you believe nig is not gr8t."
1659,NITGenius,2022-12-24 06:32:24+00:00,1,Twitter Web App,@GRVlagos @FS_Yusuf_ Same to you. Hoping to see you as the next governor of Lagos state.
1660,Conerned_Igbos1,2022-12-24 06:31:03+00:00,4,Twitter for iPhone,"@GRVlagos @FS_Yusuf_ The incoming 

Please who and who have used the commissioned metro in Lagos after almost 15years of contribution for less than 20 kilometers train tracks ? 

Apc &amp; Tinubu should be avoided like Virus"
1661,OsonduDike1,2022-12-24 06:29:49+00:00,0,Twitter for Android,@GRVlagos Same here our in coming Governor
1662,Olajohn24723459,2022-12-24 06:26:58+00:00,0,Twitter for Android,@meetisaiah @GRVlagos Ur village governor
1663,wandeo,2022-12-24 06:24:10+00:00,0,Twitter Web App,@Nairacodes @Ifejiro1 @GRVlagos Obi sign MOU and kept it under the carpet😌😂😂😂😂😂
1664,Nairacodes,2022-12-24 06:21:12+00:00,0,Twitter for Android,"@Ifejiro1 @wandeo @GRVlagos How come he signed MOU for it, he didn't consider your ""metrics""?🤣🤣🤣🤣🤣 https://t.co/Gr6osThzU1"
1665,sirjkgram,2022-12-24 06:03:45+00:00,0,Twitter for iPhone,@GRVlagos My governor!! 👑
1666,seunogbe,2022-12-24 06:02:15+00:00,1,Twitter for iPhone,@ObaTojo @GRVlagos @maxyspride 20 years to build something when the money is readily available? Are you okay?
1667,BusariOluwatoy6,2022-12-24 06:02:06+00:00,0,Twitter for Android,"@ChidoNemanja @bryllzlitu @drealjustndi @GRVlagos ""defend and clear himself from whatever doubt people may have"". You mean sick and headless mob who feed on propaganda against a perceived enemy? The townhall meetings Tinubu has been attending, was it for Nigeriens or Togolese? What about the biz lunch he had recently in Lag?"
1668,Bjnana11,2022-12-24 06:00:55+00:00,0,Twitter for Android,"@IkoloAnne @SeerVoice @GRVlagos Awon ""took tok"" 😅"
1669,ayokalid,2022-12-24 06:00:35+00:00,0,Twitter for iPhone,"@ObaTojo @GRVlagos @maxyspride When children of BAT 🦇 talk OMO free them NA garbage In garbage out…..
They are programmed not to think💭 so free them for your peace ✌️ of mind"
1670,josh__tntl,2022-12-24 05:59:39+00:00,0,Twitter for Android,"@stealthmajorr @Chuc__kky @GRVlagos Phase 1,Mile 2 to Marina has been completed. 
Phase 2,Mile 2 to Okoko will start next year"
1671,AlivetechGlobal,2022-12-24 05:59:11+00:00,2,Twitter for Android,@GRVlagos Incoming by God's grace. I'm mobilising massively for you.
1672,Tonymomoh3,2022-12-24 05:58:23+00:00,0,Twitter Web App,"@EliteQueenJ @GRVlagos This country eh , 😆...
Doing good with a little touch of corruption"
1673,kris4tune,2022-12-24 05:52:32+00:00,2,Twitter for Android,@Eje_ano @Olufunmilade_13 @JosephOnuorah @NgLabour @TakeBackNaija_ @ChigozieIAlex @Nkemchor_ @TheOfficialPOMA @omoelerinjare @chude__ @YunusaTanko @PeterObi @FS_Yusuf_ @GRVlagos God will frustrate their efforts one after the other
1674,20twoz,2022-12-24 05:49:56+00:00,1,Twitter for iPhone,@certified_kris @SavvyRinu @GRVlagos @nnamani19 Just my thoughts. See as dem dey fill ontop of the world for something that’s been in existence for years in countries o
1675,Mr_Delectable,2022-12-24 05:48:30+00:00,0,Twitter for Android,"@GRVlagos Thanks so much, HE the Executive Governor of Lagos state."
1676,akhmedadekunle,2022-12-24 05:46:13+00:00,1,Twitter for Android,@GRVlagos Rest. Are u campaigning for president? Where is ur own hashtag?
1677,ifymajestic,2022-12-24 05:44:11+00:00,1,Twitter for iPhone,@drealjustndi @GRVlagos This is South Africa
1678,Nwachinaemelu9,2022-12-24 05:41:20+00:00,1,Twitter Web App,@MaziVhikicee @wandeo @Boma_Presh @GRVlagos Epic! 😂
1679,ensurewords,2022-12-24 05:31:51+00:00,0,Twitter for Android,@GRVlagos We are with you
1680,sodiqOakinyemi,2022-12-24 05:31:24+00:00,0,Twitter for Android,@ReformerOluseun @GRVlagos Later them go still collect loan pay foreign government to help them come govern Nigeria. Thieves!
1681,Adeyemi_Dosumu,2022-12-24 05:30:39+00:00,0,Twitter for Android,"@Nizzy_dee @Plugxox @bechiny @design_freek @GRVlagos @GRVlagos2023 Oga go and rest, since you were so concerned you should have contested with him in the primaries."
1682,CConwumere,2022-12-24 05:28:32+00:00,0,Twitter for iPhone,@Nizzy_dee @GRVlagos @GRVlagos2023 Thanks for the free publicity for Nick. We will surely campaign harder for him now
1683,Adeyemi_Dosumu,2022-12-24 05:23:23+00:00,0,Twitter for Android,"@i_amjohnbulla @GRVlagos @bharbzido Tbt... You are the joke here... Check out the point he made, are they valid?
Yes/No, use https://t.co/fmIZtunHPw just in case!!
Make judicious decisions, that is how smart people work and how reasonable human beings should think not to be bound to their oppressors."
