,User,Date Created,Number of Likes,Source of Tweet,Tweet
4536,KKeleze,2022-12-27 11:02:53+00:00,0,Twitter for iPhone,@king_jaydave @jidesanwoolu @Naija_PR @iSlimfit @MBuhari @BasileUwimana Why do you think that Community created a road they don’t need?
4537,Titofunmie2,2022-12-27 11:02:41+00:00,0,Twitter for iPhone,"@OluGbemi21 @mrmacaronii @KingTundednut @followlasg @jidesanwoolu @rrslagos767 Please I beg you don’t start, do you fucking know how many times we called LASEMA &amp;
LASEPA??? , and they kept giving flimsy excuses because both agencies have issues. The so called people you said are responsible don’t fucking CARE!!!!"
4538,AdeWale35018792,2022-12-27 10:58:31+00:00,2,Twitter for iPhone,"Retweet Aggressively for @jidesanwoolu for his second term!!! 

Retweet if he’s an Achiever!! We know there’re challenges and he’s going to be triumphant!!! 

A leader that has translated vision to reality on critical infrastructure and independent institutions

#ArthurEze https://t.co/wGrUiBkPpn"
4539,felad85,2022-12-27 10:58:19+00:00,1,Twitter for Android,"@Makuachukwu4Ada @jidesanwoolu @PeterObi Do u want me to interpret it for you all? ,😀😀😀"
4540,DavidaTurris,2022-12-27 10:53:20+00:00,1,Twitter for Android,#EndSARS ? Explain @jidesanwoolu
4541,Inglewood237,2022-12-27 10:53:08+00:00,0,Twitter for Android,"@Momopee2 @OluwaseunP @kochito22 @jidesanwoolu Thanks For Saying This.
 They Will Excuse Peter Obi For What Happened Under His Watch As Governor During The Murderous Reign Of Akwuzu SARS 
But Would Hang Whatever Happens
In Lagos Or Kaduna
On Jide Sanwo-Olu &amp; El Rufai.
The Satanic Hypocrisy Is Just Too Much."
4542,tony_okey,2022-12-27 10:52:35+00:00,0,Twitter for Android,"@InibeheEffiong please, I sincerely hope effort is also being made to hold the hospital that rejected Mrs. Bolanle because she had a gunshot wound. 

All the bad actors in this heartbreaking story must be held accountable to the law.

@mrmacaronii @LagosReport @jidesanwoolu"
4543,Fiyin_j2,2022-12-27 10:52:34+00:00,1,Twitter for Android,I hope @followlasg @jidesanwoolu @PoliceNG @Mr_JAGs will provide not only legal and financial assistance to bolanle family. The husband and the children need solid psychological assistance cos the PTSD that ll follow witnessing your wife and mother's brutal killing ll be serious.
4544,johnovat300,2022-12-27 10:52:32+00:00,0,Twitter for Android,@MobilePunch Is this not @jidesanwoolu London?
4545,AbassOladepo,2022-12-27 10:48:17+00:00,1,Twitter for Android,"@LazarusJames4 @saheed_adesope @jidesanwoolu @PeterObi @woye1 @sulayamusa @Mario9jaa @SWA4Sure @AjoseGaniat @Mz_Tosyn @_Abenyy @Nazychi217 @aina_oyebanji @HaadiJimoh Oga Lazarus, is it not funny that you are 200% sure of the sojourn of someone you don't even know. Well, I hope that the former Governor can actually come out to show d numerous investments he attracted to Anambra state that is increasing its IGR like others"
4546,Inglewood237,2022-12-27 10:47:58+00:00,1,Twitter for Android,@OluwaseunP @jidesanwoolu Ignorance is a serious problem. Who told you Jide Sanwo Olu or any Governor has such powers. 🤔When you folka are encouraged to learn about the way Govt works you will turn it to insult.
4547,lukmani45,2022-12-27 10:47:05+00:00,0,Twitter for Android,@jidesanwoolu
4548,OluGbemi21,2022-12-27 10:44:27+00:00,1,Twitter for iPhone,"@Titofunmie2 @mrmacaronii @KingTundednut What happened to @followlasg, @jidesanwoolu, @rrslagos767 handles? These are the people that are responsible for safety Lagosians. What is wrong you people.😭😭"
4549,MuhdSaliu3_,2022-12-27 10:42:16+00:00,0,Twitter for Android,"For Day 791!

On the 20th of October, 2020, at about 6:50 p.m., members of the Nigerian Army opened fire on unarmed protesters at the Lekki toll gate in Lagos State, Nigeria, right under your nose 
@jidesanwoolu

Who ordered the massacre?

#EndSARS
#EndSarsNow"
4550,OwoseniSamuel,2022-12-27 10:42:09+00:00,0,Twitter for Android,"@akerele_s @jidesanwoolu @KemPatriot Not all people living in Lagos meant well for Lagos state

Many re born there or migrated but their origin blood hate Lagos

If you don't like Lagos please relocate to another state, is not a must we must die for Lagos

Sanwoolu is coming back"
4551,afolayin,2022-12-27 10:41:14+00:00,0,Twitter for Android,"Different politicians sending condolences messages without doing nothing 😔.
Please @jidesanwoolu do something visible to end this police brutality permanently and stop sending condolences all the time."
4552,Innovative_Webb,2022-12-27 10:41:00+00:00,0,Twitter for iPhone,"@mrmacaronii @jidesanwoolu commissioned the use of a video cam recorder for all officers in Lagos but they are not in use after that day. In my view, @jidesanwoolu is a poster boy (Errand boy) for @officialABAT who is incompetent and has no knowledge of how to govern a state."
4553,Emman93151732,2022-12-27 10:40:49+00:00,1,Twitter for Android,"@saheed_adesope @jidesanwoolu @PeterObi @woye1 @sulayamusa @Mario9jaa @SWA4Sure @AjoseGaniat @Mz_Tosyn @_Abenyy @Nazychi217 @aina_oyebanji @HaadiJimoh Sanwo Olu is not contesting for President,show us the Tinubu built Meanwhile this monumental fraud,the amount loans taken build this light rail . Stupidity runs in ur vain indeed"
4554,MattersEstate,2022-12-27 10:38:54+00:00,0,Twitter for Android,@Nazaekpere_95 @AkwariCharles @jidesanwoolu Check my bio.
4555,MattersEstate,2022-12-27 10:38:27+00:00,0,Twitter for Android,@Omotolani_10 @AkwariCharles @jidesanwoolu Alimosho local government area.
4556,omolokun1,2022-12-27 10:35:19+00:00,0,Twitter for Android,@cifutemi @yinkus772003 @OluwatosinOke8 @jidesanwoolu 💯
4557,iheme_emmanuel,2022-12-27 10:33:48+00:00,0,Twitter for Android,@jidesanwoolu
4558,neyocrux,2022-12-27 10:33:13+00:00,0,Twitter for iPhone,@DieuEmeka @naheemokunola @yankiebe @akerele_s @jidesanwoolu @KemPatriot This last one is it. It will keep happening because nothing has ever happened to the precious officered that did same thing.
4559,kunzki,2022-12-27 10:27:19+00:00,1,Twitter for Android,Welldone Governor Babajide Sanwoolu @jidesanwoolu but I prefer to call you JIDE-MILWAUKEE.
4560,LazarusJames4,2022-12-27 10:27:09+00:00,0,Twitter for Android,"@AbassOladepo @saheed_adesope @jidesanwoolu @PeterObi @woye1 @sulayamusa @Mario9jaa @SWA4Sure @AjoseGaniat @Mz_Tosyn @_Abenyy @Nazychi217 @aina_oyebanji @HaadiJimoh Oga Abass no vex oh in your entire life circle I'm 200% you have never reach the boarder of Ondo state and Edo state talk more of reaching anambra state..
Travel first before u talk"
4561,kbally1,2022-12-27 10:25:43+00:00,0,Twitter for Android,@followlasg @gbenga_omo @jidesanwoolu @drobafemihamzat @gboyegaakosile @fjaji @hmokunola_ @Mr_JAGs Political Thugs given police uniforms and Ak 47. Nigerian police is full of Bandits its time they all gets sacked and new reform and drug testing starts
4562,Harnthony82,2022-12-27 10:24:37+00:00,0,Twitter for Android,"@thecableng @jidesanwoolu Then seat at the front na, and watch citizen get killed. Cos this while nothing has been done so same will still happen. Go to the front and seat OK"
4563,kbally1,2022-12-27 10:24:05+00:00,0,Twitter for Android,@followlasg @gbenga_omo @jidesanwoolu @drobafemihamzat @LasepaOfficial @hmokunola_ @fjaji What about churches and mosques that makes Noises 24.7???
4564,emmygozie1,2022-12-27 10:23:47+00:00,0,Twitter for Android,@RichAutos101 @AbassOladepo @saheed_adesope @jidesanwoolu @PeterObi @woye1 @sulayamusa @Mario9jaa @SWA4Sure @AjoseGaniat @Mz_Tosyn @_Abenyy @Nazychi217 @aina_oyebanji @HaadiJimoh They don't know Nnewi
4565,Y_hatecounts,2022-12-27 10:22:19+00:00,17,Twitter for iPhone,"One of our Brothers was attacked by the Nigerian police on the 23rd of December 2022 just because he wants Yoruba nation 🥶😭

Aje ke lano, omo ke loni @RotimiAkeredolu @jidesanwoolu @Yorubaparapo @ThinkYoruba_1st @KoikiMedia https://t.co/jz0z1q1gWm"
4566,idriscraines,2022-12-27 10:22:01+00:00,1,Twitter for Android,"@jidesanwoolu @Princemoye1 @PoliceNG 
So sad ! WE MUST
1. Prosecute both the Policeman and the DPO (giving the gun to unstable officer).

2. Ask the hospitals why they didn't provide first aid and use ambulance to move her to where she can be saved.

It may happen to anyone!!"
4567,adesanya_oye,2022-12-27 10:15:40+00:00,1,Twitter for Android,"@Makuachukwu4Ada @jidesanwoolu @PeterObi Ada, abeg can you do some interpretation?"
4568,mrojo88,2022-12-27 10:14:58+00:00,2,Twitter for iPhone,"@Son_Of_Coal @akerele_s @jidesanwoolu @KemPatriot @mrmacaronii Man tagged macaroni to show work rate.
Pele kante."
4569,NkemPhilip1,2022-12-27 10:14:34+00:00,1,Twitter for Android,@__godsonxwyz @g_owu @UmehWrites @followlasg @jidesanwoolu @drobafemihamzat @LasepaOfficial @gbenga_omo @hmokunola_ @fjaji My friends call me devil
4570,IkhihibhojereC1,2022-12-27 10:14:24+00:00,0,Twitter for Android,@kxlwow @officialjandor @jidesanwoolu Eeeyaaaaaah! U are one of the problems of Lagos. Jandor is our next Governor in 2023. E go soon shock una
4571,pelumiwande,2022-12-27 10:13:32+00:00,0,Twitter for Android,@MetroLagos You guys are not making the festive season interesting at all....just standing here for hours no bus at Ikorodu Bus Terminal. Pls do smth @PrimeroTSL @jidesanwoolu @drobafemihamzat @followlasg https://t.co/1Qool3X3ST
4572,ADEB0YE,2022-12-27 10:10:04+00:00,1,Twitter for Android,"@_yemia @jidesanwoolu @SavvyRinu What story does she get daily?

There are Reporting channels at all levels, I'm surprised she's the one taking all reports. Do well to educate people to report duly."
4573,Olubomex,2022-12-27 10:05:10+00:00,3,Twitter for Android,"Simple logic.
👉Police without guns 🔫 but with communication radio should be outside the box.
👉Police with guns 🔫 should be inside the 📦 BOX but on red alert 🚨. 
#EndPoliceBrutalityinNigera @BenHundeyin @PoliceNG @jidesanwoolu @MBuhari @ProfOsinbajo @FinMinIndia @MobilePunch"
4574,LagosboyO1,2022-12-27 10:01:06+00:00,1,Twitter for Android,@EricakuEric @officialABAT @tundefashola @AkinwunmiAmbode @jidesanwoolu @Akomscopy007 @36Kinniun @tajudine2013gm2 @TT941249881 @island_mayor @scarfizal @lagospedia @AkinAdejola @GoziconC Amin
4575,_abiolasunday,2022-12-27 09:59:02+00:00,1,Twitter for Android,"@Qdpaper2 You don win Mr Lagos 2022 already, @jidesanwoolu will announce your price before dawn.😂😂😂 Congratulations oga tiwa"
4576,EricakuEric,2022-12-27 09:58:58+00:00,3,Twitter for Android,"@LagosboyO1 @officialABAT @tundefashola @AkinwunmiAmbode @jidesanwoolu @Akomscopy007 @36Kinniun @tajudine2013gm2 @TT941249881 @island_mayor @scarfizal @lagospedia @AkinAdejola @GoziconC Amen, Lagos will happen to me🙏🙏"
4577,LagosboyO1,2022-12-27 09:57:01+00:00,44,Twitter for Android,"I PRAY your state is as corrupt as Lagos state, so you all can be proud of your former governors like @officialABAT @tundefashola @AkinwunmiAmbode @jidesanwoolu and their protects.
GDP growing 💯
LAGOS Will happen To NIGERIA 
#RenewedHope2023 
#tinubushettima2023 https://t.co/swKLWiFLTY"
4578,Topsyken,2022-12-27 09:54:06+00:00,2,Twitter for Android,"Lagos is working &amp; caring. 

Covid-19 affected Fatai Olanrewaju's business but with the #LSETFMSMERecoveryFund 2.0 , he has been able to start his business again. 

@jidesanwoolu @LSETF https://t.co/dZ2zvTfvbh"
4579,bosun1264,2022-12-27 09:52:36+00:00,1,Twitter for Android,@Makuachukwu4Ada @jidesanwoolu @PeterObi Ada!!! Apostle must hear this😆😂
4580,yemighty01,2022-12-27 09:52:15+00:00,0,Twitter for Android,@LagosWaste @Lawma_gov @followlasg @jidesanwoolu @drobafemihamzat Kindly assist in the replacement of our community psp operator(NAKOD) dirts are littered around every compound and harmful to every living thing. We keep paying bills and they refused coming to evacuate the waste.
4581,OmotehinseTund1,2022-12-27 09:47:04+00:00,0,Twitter for Android,"@jidesanwoolu My Governor sir, are you not aware of the dead of Ibrimor who was shot by police in your state  two weeks ago and no comment was made. As a chief security of the state, you are not doing enough. Assuming this barrister is not popular, you would have remained silent."
4582,Sholey101,2022-12-27 09:46:47+00:00,0,Twitter for iPhone,@aitfacts @akerele_s @jidesanwoolu @KemPatriot @mrmacaroni Terrible man
4583,Sholey101,2022-12-27 09:46:00+00:00,1,Twitter for iPhone,@Govmentson @akerele_s @jidesanwoolu @KemPatriot Agbadorians
4584,sherrifj,2022-12-27 09:45:17+00:00,0,Twitter for iPhone,"@BashirElRufai @Mr_JAGs @officialABAT My governor, come and see net tree r accolade here @jidesanwoolu 💙💙💙💙"
4585,Sholey101,2022-12-27 09:44:35+00:00,0,Twitter for iPhone,@ogaVirus @akerele_s @jidesanwoolu @KemPatriot Ko ni ye yin 🙏🏾
4586,batabosso,2022-12-27 09:43:06+00:00,2,Twitter for Android,@imran_services @tfk_gawat @jidesanwoolu @followlasg The annoying thing is No one around dia will assist him.
4587,Orikings,2022-12-27 09:36:12+00:00,2,Twitter for iPhone,"@Mr_JAGs This is development…this is progress, let no one tell you otherwise.
What exactly do people want again?
Well done @jidesanwoolu @officialABAT @Mr_JAGs"
4588,VahlTitanium,2022-12-27 09:34:06+00:00,1,Twitter for Android,@Chiefudo @saheed_adesope @jidesanwoolu @PeterObi @woye1 @sulayamusa @Mario9jaa @SWA4Sure @AjoseGaniat @Mz_Tosyn @_Abenyy @Nazychi217 @aina_oyebanji @HaadiJimoh This one loud
4589,ScholasticaAda,2022-12-27 09:33:44+00:00,0,Twitter for Android,"@saheed_adesope @jidesanwoolu @PeterObi @woye1 @sulayamusa @Mario9jaa @SWA4Sure @AjoseGaniat @Mz_Tosyn @_Abenyy @Nazychi217 @aina_oyebanji @HaadiJimoh What are you saying......... Both path is a development to the nation. Tax's will be paid, employed Nigerians. I love this.... This is constructive criticism but the reality should be base on foresight leadership. Thanks"
4590,da_brown124,2022-12-27 09:32:08+00:00,8,Twitter for iPhone,"@akerele_s @jidesanwoolu @KemPatriot You called him thing and came here to cry , since u know he is a thing why the tweet . He has more sense than u and a better person that you , you should be referred as a THING"
4591,kodi_Ezekwesili,2022-12-27 09:32:00+00:00,0,Twitter for Android,@OluwaseunP @jaiyeolami @jidesanwoolu You still dey talk sir 😒
4592,mrcj4014,2022-12-27 09:31:39+00:00,0,Twitter Web App,@thecableng @jidesanwoolu Hope United Nations are watching
4593,lanre_salman,2022-12-27 09:31:01+00:00,0,Twitter for Android,"@akerele_s @jidesanwoolu @KemPatriot He is one of the headless mobs that's not ready for any honest argument other than insults. The Spaghetti guy is losing his head over nothing, but very soon he will realize that all his online tantrums &amp; hatred won't translate to winning the expected votes for his tribal warrior."
4594,AbdulrahamanAj1,2022-12-27 09:28:33+00:00,0,Twitter Web App,"Fatai Olanrewaju had to close his shop, because the COVID19 affected his business. He applied for the #LSETFMSMERecoveryFund 2.0 and was empowered with a grant which increased his purchasing power and enabled the continuity of his business.

@jidesanwoolu @LSETF"
4595,SummitSouthwest,2022-12-27 09:28:22+00:00,8,Twitter Web App,"The Summit will host over 3 thousand youths and leaders from the political, public and private sector space.
@ProfOsinbajo @RotimiAkeredolu @jidesanwoolu @AAdeleke_01 @biodunaoyebanji @dabiodunMFR @seyiamakinde https://t.co/kWN3MbmAM4"
4596,aina_oyebanji,2022-12-27 09:27:33+00:00,0,Twitter for Android,"@Brehphew @saheed_adesope @jidesanwoolu @PeterObi @woye1 @sulayamusa @Mario9jaa @SWA4Sure @AjoseGaniat @Mz_Tosyn @_Abenyy @Nazychi217 @HaadiJimoh Honestly u no get Sense a no wan talk before 

But seening how mannerless and how local u are just dey pain me 

Can't u just dey ur dey nii 

Nothing u talk for here wey dey sense sef 

Abeg next time before u bring someone pic out publicly try do ur finding eyin olopolo kukuru"
4597,_omoiyaibeji,2022-12-27 09:26:34+00:00,0,Twitter for iPhone,@mrmacaronii @BarrTailorson @jidesanwoolu busy pointing finger to the next Victim to be killed by the @PoliceNG
4598,Al_mustaphar,2022-12-27 09:24:57+00:00,0,Twitter for iPhone,@AjoseGaniat @jidesanwoolu @followlasg @Mr_JAGs Shebi na Lagos state dey always play romance with these animals.
4599,itz_Double_Og,2022-12-27 09:24:33+00:00,0,Twitter for Android,@thecableng @jidesanwoolu We cant sit down but you are sitting down oga
4600,padrejp,2022-12-27 09:22:59+00:00,0,Twitter for Android,@NAJESUS09 @InibeheEffiong @PoliceNG @rrslagos767 @jidesanwoolu @ProfOsinbajo @SpeakerGbaja @femigbaja
4601,dayocoker1,2022-12-27 09:22:21+00:00,1,Twitter Web App,"@AreaFada1 Respect !
@Official_ABAT Show your picture at 32? @fkeyamo @abikedabiri @jidesanwoolu https://t.co/anMJAhqdsU"
4602,Enddy101,2022-12-27 09:21:30+00:00,0,Twitter for Android,"@akerele_s @PeterObi @jidesanwoolu @KemPatriot Dey re haters, only wat 2destroy d heritage of center of Excellence. Dey live peacefully n earn dre living while in some zone u don't knw wht nex 2happen, mst of dre days are spent at home courtesy to sit at home syndrome. Only see dem post wen bad happen bt gd news mk dem sad"
