,User,Date Created,Number of Likes,Source of Tweet,Tweet
158,Yinroxy,2022-12-29 20:14:36+00:00,0,Twitter for Android,@officialjandor Wow! See crowd
159,JbJb69046239,2022-12-29 20:06:00+00:00,0,Twitter for iPhone,@officialjandor @OfficialPDPNig Jandor23 all the way
160,JbJb69046239,2022-12-29 20:05:49+00:00,0,Twitter for iPhone,@officialjandor @OfficialPDPNig Jandor23 comes 2023
161,trafficbutter,2022-12-29 19:50:07+00:00,0,dlvr.it,"""@KolawoleDavidE2: @officialjandor If you want me to join your praise singers, pay me, but to be candid and with Gospel truth, rest, stop playing, you're like an ubructive broken-down vehicle, those pushing you off the traffic will advise you to head to tribunal after the…"
162,KolawoleDavidE2,2022-12-29 19:40:04+00:00,0,Twitter for Android,"@officialjandor If you want me to join your praise singers, pay me, but to be candid and with Gospel truth, rest, stop playing, you're like an ubructive broken-down vehicle, those pushing you off the traffic will advise you to head to tribunal after the elections, anyway, lawyers must chop"
163,ObayemiOfunime,2022-12-29 19:24:45+00:00,0,Twitter for Android,@officialjandor @OfficialPDPNig PDP ALL THE WAY
164,Tijaybarry,2022-12-29 19:22:29+00:00,1,Twitter for Android,"@omoluabi1sq @officialABAT @funkeakindele @officialjandor @_dinomelaye @renoomokri @atiku Say no to APC, Jandor is the next Governor of Lagos State insha Allah"
165,ayoalarape,2022-12-29 19:21:55+00:00,0,Twitter for iPhone,"@officialjandor It's ok o. When you give your new movie a title, we will watch it."
166,CokerGrace4,2022-12-29 19:04:09+00:00,2,Twitter for iPhone,"@omoluabi1sq @officialABAT @funkeakindele @officialjandor @_dinomelaye @renoomokri @atiku We are voting APC out, our mumu don do https://t.co/XeH6lB5jZR"
167,laoluapara,2022-12-29 19:02:22+00:00,0,Twitter for Android,@omoluabi1sq @funkeakindele @officialjandor Awon akuri somebody. Omo irankiran
168,oba_ado,2022-12-29 18:59:06+00:00,0,Twitter for Android,@officialjandor You can lie too much with the both  of your mouth omo boy..
169,oluwaseun_alaka,2022-12-29 18:45:48+00:00,0,Twitter for iPhone,@officialjandor @OfficialPDPNig Technically it’s accurate but it’s context is Nigerian Politics is okay kind
170,oluwaseun_alaka,2022-12-29 18:44:10+00:00,0,Twitter for iPhone,@officialjandor @OfficialPDPNig Why would you describe them as disgruntled? 😂😂😂😂
171,mmayomi,2022-12-29 18:43:19+00:00,2,Twitter for Android,@officialjandor Azeez u dey play
172,ADEGBOLADANIEL8,2022-12-29 18:30:43+00:00,2,Twitter for Android,@omoluabi1sq @officialABAT @funkeakindele @officialjandor @_dinomelaye @renoomokri @atiku Say no to BAT
173,EhisabheleA,2022-12-29 18:17:41+00:00,4,Twitter for Android,@omoluabi1sq @officialABAT @funkeakindele @officialjandor @_dinomelaye @renoomokri @atiku Insha Allah @officialABAT will be put yo shame .
174,Twenty1st_Pilot,2022-12-29 18:17:20+00:00,0,Twitter Web App,"@esho_emmy @atiku @officialjandor Na. U. Sa. Bi.
I just thought I would tell you so that you stop trying to pointlessly gas it up"
175,esho_emmy,2022-12-29 18:14:24+00:00,0,Twitter for Android,@Twenty1st_Pilot @atiku My vote is for @atiku and @officialjandor
176,esho_emmy,2022-12-29 18:13:25+00:00,0,Twitter for Android,"@RespectThaBald @atiku Yes o. Hence I am giving it to my preferred choice in person of @atiku and @officialjandor.
You can give your one vote to your preferred candidate too."
177,esho_emmy,2022-12-29 18:12:14+00:00,0,Twitter for Android,"@_Yu2t @atiku I wish you could be more civil and responsible in your quest to see your candidate win the election without insulting people.
But, it's your way. People who do not support Obi are always insulted by the so called obedient.
My vote is for @atiku and @officialjandor"
178,keemige,2022-12-29 17:30:04+00:00,0,Twitter for Android,@officialjandor Disgruntled indeed
179,Mohidin04,2022-12-29 17:15:40+00:00,0,Twitter for iPhone,@Adekunledejavu @officialjandor You can make your dreams come true !
180,laruze3,2022-12-29 15:48:17+00:00,0,Twitter for Android,"@EhisabheleA @Richard128025 @ayisat_opeyemi @officialjandor This is Lagos, not Edo oooo"
181,de_banji,2022-12-29 15:17:48+00:00,0,Twitter for iPhone,@omoluabi1sq @funkeakindele @officialjandor They are bräin dêad individuals…
182,onimasai,2022-12-29 15:14:00+00:00,1,Twitter for iPhone,@omowe__ @officialjandor He is just a placeholder in PDP. He will soon go back home. We know the game.
183,onimasai,2022-12-29 15:12:18+00:00,1,Twitter for iPhone,@ayotem4real @officialjandor African Magic ti Yoruba. E pade awon osere bii Jandor ati be be lo 😀😀😀😀😀😀
184,Collette001,2022-12-29 14:52:35+00:00,0,Twitter for Android,@officialjandor Vote GRV  of LP6as Lagos State governor!
185,Collette001,2022-12-29 14:50:20+00:00,0,Twitter for Android,@officialjandor Lol...ndi nzuzu
186,MrCissey,2022-12-29 14:48:51+00:00,0,Twitter for iPhone,"@officialjandor Just dey play ooo, dey play😂😂😂"
187,Allybash06,2022-12-29 14:44:20+00:00,0,Twitter for Android,@officialjandor It's possible..lagos4lagos
188,JEgeruan,2022-12-29 14:31:00+00:00,0,Twitter for iPhone,@officialjandor Dey play
189,Sergeemmanson,2022-12-29 14:08:23+00:00,0,Twitter for Android,@officialjandor You've been scammed!!!!
190,MKopkus,2022-12-29 14:04:03+00:00,2,Twitter for Android,@officialjandor You Are Doing Well The Incoming Governor Of Lagos Jandor And Funke https://t.co/I1HE6fNIMK
191,JunaidAdekola,2022-12-29 14:01:28+00:00,0,Twitter for Android,@sogbesan_j @officialjandor You'll get to know when you wake up from your sleep.
192,JunaidAdekola,2022-12-29 13:41:01+00:00,0,Twitter for Android,@officialjandor JANDOR is winning Inshallah. Welcome on board.
193,OlaitanJaiyeola,2022-12-29 13:35:52+00:00,0,Twitter for iPhone,@KazeemA70699797 @officialjandor Agbaje would gather more votes than this one self
194,amedbari,2022-12-29 13:32:34+00:00,0,Twitter Web App,"@officialjandor they are coming for campaign money, know this and know peace"
195,Adekunledejavu,2022-12-29 13:18:48+00:00,0,Twitter for Android,@officialjandor Jandor the Lagos dreamer.....
196,esho_emmy,2022-12-29 13:15:38+00:00,4,Twitter for Android,"Few minutes ago, I got my pvc and my joy knew not bounds. I have been longing to exercise my voting rights for years but it has been impossible. I tried 2010 but I did not get it.
Finally I have it and it is for @atiku and @officialjandor. My vote is for them. https://t.co/5zLh2g4vFA"
197,yapitee_salami,2022-12-29 13:14:13+00:00,0,Twitter for Android,@ayisat_opeyemi @officialjandor He's obviously playing 😆😆😆
198,idofoi,2022-12-29 13:10:34+00:00,1,Twitter Web App,"@officialjandor Jide, why are you doing this to yourself. You are also even not on the same page with your choice deputy. Everything looks like a joke o."
199,mr_sulaimon1,2022-12-29 13:05:13+00:00,1,Twitter Web App,@officialjandor Which post are you contesting for please?
200,KazeemA70699797,2022-12-29 12:33:53+00:00,1,Twitter Web App,@officialjandor keep cashing out from Atiku like Agbaje &amp; co
201,EhisabheleA,2022-12-29 11:58:14+00:00,0,Twitter for Android,"@Richard128025 @ayisat_opeyemi @officialjandor My dear you not sleeping , you just having a bipolar like your principal ."
202,rotimi_ogunwale,2022-12-29 11:51:48+00:00,2,Twitter for Android,"@ayotem4real @officialjandor 🤣🤣🤣 O'boy..... This one heavy o ""Emi yin a fee bọ"
203,Speedy504272960,2022-12-29 11:50:26+00:00,0,Twitter for Android,"@omowe__ @officialjandor His job is too keep PDP Lagos in check, so as not to cause distraction at national level"
204,mutiukareem1,2022-12-29 11:33:15+00:00,0,Twitter for Android,"@officialjandor They are highly welcome but my advice for you my incoming governor of Lagos State don't tell them your plan to take over from sanwo olu, don't know yet it may be plan by Tinubu co."
205,aderemyusuf77,2022-12-29 11:25:00+00:00,0,Twitter for Android,@officialjandor Just dey play ooooo....dey play
206,walpesam,2022-12-29 11:22:37+00:00,0,Twitter for Android,@officialjandor No matter the political party differences ambitions let us come together as one to make Nigeria a better place for you and I to live more than ever before.
207,GuruHvac,2022-12-29 11:08:51+00:00,0,Twitter for Android,@officialjandor Small yansh dey shake o 🤣
208,akalaolawaleAG,2022-12-29 11:04:07+00:00,0,Twitter for Android,"@officialjandor Thank God they are disgruntled Former APC members,at least the party will have peace like a river while they will scatter their new party soon."
209,9jaPikin01,2022-12-29 11:03:29+00:00,2,Twitter for Android,"@officialjandor I laugh in Spanish. No worry, we dash you. But Sha know that, Tinubu is going b the President while SanwoOlu is coming back for 2nd term https://t.co/h0LBcOTjRQ"
210,Richard128025,2022-12-29 10:52:12+00:00,1,Twitter for Android,@EhisabheleA @ayisat_opeyemi @officialjandor Wake up go and wash your face 😔 it morning already stop sleeping 😴.
211,ayofarm,2022-12-29 09:51:35+00:00,0,Twitter for Android,@officialjandor Dey play jandor
212,sogbesan_j,2022-12-29 09:19:58+00:00,2,Twitter for Android,@officialjandor What political value these fellows has or bring to your party. Well your aim is to gain popularity dont tell me u hope to win this election
213,JamesB56567573,2022-12-29 09:04:46+00:00,0,Twitter for Android,@AkinyoMichael @officialjandor Ode
214,JamesB56567573,2022-12-29 09:02:57+00:00,0,Twitter for Android,"@officialjandor @NursetoluX Oga me and u no say them no first be any members of APC joor, l hail u oo 🤣😂"
215,olochenice,2022-12-29 08:22:57+00:00,1,Twitter for Android,@officialjandor Shey na this type of Decamping wey them carry my friends from Makurdi go do for one Local Government be this? Arrange work
216,abimbolajd,2022-12-29 08:18:36+00:00,3,Twitter for Android,@officialjandor https://t.co/jL4uS0ykQ4
217,tosin_odunfa,2022-12-29 07:58:51+00:00,1,Twitter for Android,@officialjandor Jandor u ve my vote the incoming governor of Lagos state by God grace
218,abideenoludare,2022-12-29 07:52:03+00:00,2,Twitter for Android,"@officialjandor Deep inside you, you really think you're in this race to win? Or to gather popularity or to cash out? @followlasg isn't a toy to hand over to babies!"
219,omowe__,2022-12-29 07:50:05+00:00,3,Twitter for iPhone,"@officialjandor Jide, when are you coming back to APC?"
220,Ogeshinikese,2022-12-29 07:38:22+00:00,0,Twitter for Android,@officialjandor We hope they're not snitches and sent by the Baba Octopus to do some findings about your modus operandi?👀
221,iamslimkim,2022-12-29 07:31:26+00:00,7,Twitter for Android,"@officialjandor Stop playing
Are you playing
Dey play oooo...
 This 25 people are disgruntled? With the 10 agbero.. walahi, your defeat will be second to none.. jandor the joker"
222,DavidGODsHeart,2022-12-29 07:29:03+00:00,0,Twitter for Android,@officialjandor Well done
223,GbolaOlayinka,2022-12-29 07:17:18+00:00,0,Twitter Web App,@officialjandor You disgruntled too😂😂😂
224,leemalive86,2022-12-29 07:14:59+00:00,0,Twitter for Android,@officialjandor Olodo Ni e
225,Sebafemeke,2022-12-29 07:13:31+00:00,1,Twitter for Android,@officialjandor Did you tell them APC and PDP are children of the same parents
226,Olajohn24723459,2022-12-29 07:02:13+00:00,0,Twitter for Android,@ayisat_opeyemi @officialjandor 😄😄😄
227,AmosFolaju1,2022-12-29 06:58:46+00:00,0,Twitter for Android,"@officialjandor Lori iro ogbeni tepa meshe eee

Jenfuneko comedy show"
228,SeanRealJohn1,2022-12-29 06:52:51+00:00,0,Twitter for Android,"@jimidisu you want @officialjandor to win the election 😆😆😆😆. Stop disguising. But you can't say that Lagos State has not done anything. You will witness @officialABAT Presidency, please get used to it.."
229,KunleOshobi,2022-12-29 06:50:31+00:00,0,Twitter for Android,"@officialjandor I am not surprised, Lagos APC is run like a one man dictatorship yet they hypocritically claim to be Democrats."
230,sharifrazaq,2022-12-29 06:29:05+00:00,0,Twitter for iPhone,@officialjandor Arrangeeee 🤣
231,AfeesAdeniran,2022-12-29 06:18:55+00:00,1,Twitter for Android,@ayotem4real @officialjandor You are a wucked Somboriiiii
232,TherealOriyomi,2022-12-29 06:15:28+00:00,1,Twitter for Android,@Ucijomanta @officialjandor The last time I checked kerosene governor is still contesting for Senate in your Biafra land
233,lanreisrael,2022-12-29 06:13:00+00:00,0,Twitter for Android,"@officialjandor Welcome to PDP.,, All we are saying vote JANDOR"
234,Ucijomanta,2022-12-29 06:11:38+00:00,14,Twitter for Android,@officialjandor It's time for a breath of Fresh air and Jandor is the Answer.
235,Vendett201,2022-12-29 06:10:29+00:00,1,Twitter for Android,@officialjandor This is Jandor's election to win.
236,OgbeniIgbalaye,2022-12-29 06:09:19+00:00,0,Twitter for Android,@officialjandor Dey play 🤣🤣🤣
237,ayotem4real,2022-12-29 06:02:27+00:00,42,Twitter for Android,"@officialjandor Awon arranged disgruntled.......
Emi yin a fee bo"
238,Yuxuph,2022-12-29 05:46:28+00:00,5,Twitter for iPhone,@officialjandor 🤣🤣🤣 u go still lule o sure ju 💯
239,SaniAminuMuham4,2022-12-29 05:45:54+00:00,11,Twitter for Android,"@officialjandor Joke's Oga try USe d light rail way lag0s state government construct, u go enjoy am and u no go know wen u go vote APC sef sir.🤣🤣🤣"
240,IkhihibhojereC1,2022-12-29 05:26:25+00:00,0,Twitter for Android,@omoluabi1sq @funkeakindele @officialjandor Its indeed time for Fresh Air in Lagos state in 2023.
241,IkhihibhojereC1,2022-12-29 05:25:00+00:00,3,Twitter for Android,@officialjandor What a wonderful development... PDP ! Is winning Lagos finally
242,AbelFidelis4,2022-12-29 04:40:13+00:00,0,Twitter for Android,@officialjandor Weldone the next Governor of Lagos.
243,EdunADEWALE2,2022-12-29 04:35:09+00:00,0,Twitter Web App,@officialjandor You're coming out Victorious by his grace come 2023
244,Tijaybarry,2022-12-29 04:23:21+00:00,0,Twitter for Android,@omoluabi1sq @funkeakindele @officialjandor They are all enemy of progress
245,olabonn,2022-12-29 03:14:47+00:00,0,Twitter for iPad,@FolushoOgbontol @officialjandor Another mumu like Jandor sighted!!!
246,moladegbolahan,2022-12-29 01:04:15+00:00,7,Twitter for iPhone,"@officialjandor Eti po to, elo posi WA!! Babajide Sanwo-Olu for 2nd term✅ https://t.co/UfOXi858in"
247,fashlatif,2022-12-29 00:04:02+00:00,2,Twitter for Android,@officialjandor disgruntled member you said !!!. What a bad accolade for the disgruntled new comers....
248,Oluwase03598327,2022-12-28 23:16:44+00:00,0,Twitter for Android,@officialjandor Keep deceiving yourself
249,bodigwe72,2022-12-28 22:49:03+00:00,0,Twitter for Android,@officialjandor You are doing fine.
250,sole0907,2022-12-28 22:48:01+00:00,8,Twitter for Android,@officialjandor Hmm so they left APC becos they are disgruntled and not that they believe in u. Dont u think there is sometin wrong with ur tweet
251,ayisat_opeyemi,2022-12-28 22:44:52+00:00,1,Twitter for iPhone,@yapitee_salami @officialjandor 😎😀 you’re wicked 😀😀
252,Jagunbaba,2022-12-28 22:41:30+00:00,2,Twitter for Android,@officialjandor Mr Bean
253,ayisat_opeyemi,2022-12-28 22:40:56+00:00,2,Twitter for iPhone,"@EhisabheleA @officialjandor Where? let do the analysis!! With the powerful project that Sanwo Olu is doing in Africa not only in Nigeria 😀, 2 rail line in 4yrs subtract the 2020 there was a Covid-19, he’ll deliver 2rail line in 3yrs, the rail has 20 terminals 10 fly over bridges roads. It’s a joke Abi 😀"
